carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
12.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,615.0,0.147,0.1,25.0,0.15,700.0,1.4,0.0,0.0,325.0,4.0,0.0,0.0,0.349,0.29637096774193544,0.1626016260162602,-546.3841634165586,0.0033540164346805303
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,30.0,1.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,3.016442798137907,0.003298697014679202
5.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,10.210000000000036,0.19,0.0526,30.0,1.0,0.0,0.0,0.0,0.0,800.0,1.0,0.0,0.0,0.03,0.8636363636363636,5.151811949069521,3.016442798137907,0.003298697014679202
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,50.0,1.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,3.215449415201269,0.0030945381401825778
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,75.0,1.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,3.464207686530471,0.002872325147206664
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,100.0,1.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,3.7129659578596734,0.0026798874447273215
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,30.0,5.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,488.5067976615868,0.003298697014679202
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,30.0,10.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,698.3316694671191,0.003298697014679202
5.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,12.389999999999986,0.13,0.0526,30.0,15.0,600.0,2.0,0.0,0.0,800.0,1.0,0.0,0.0,0.0,1.0,4.245359160613403,821.147451127394,0.003298697014679202
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,292.002,0.118,0.0829,25.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.03899999999999998,0.7515923566878981,0.28390216505366406,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,292.002,0.118,0.0829,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.03899999999999998,0.7515923566878981,0.28390216505366406,3.016442798137907,0.003298697014679202
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,292.002,0.118,0.0829,40.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.03899999999999998,0.7515923566878981,0.28390216505366406,3.115946106669588,0.003193357815743254
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,292.002,0.118,0.0829,50.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.03899999999999998,0.7515923566878981,0.28390216505366406,3.215449415201269,0.0030945381401825778
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,292.002,0.118,0.0829,70.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.03899999999999998,0.7515923566878981,0.28390216505366406,3.4144560322646305,0.002914177473408131
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,728.7268527607362,0.283291426840239,0.1658,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.1543527449389021,0.647309949744294,0.227520091199984,3.016442798137907,0.003298697014679202
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,728.7268527607362,0.2844538787892637,0.3316,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.1531902929898774,0.6499661074723839,0.455040182399968,3.016442798137907,0.003298697014679202
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1623.0,0.44,0.15,25.0,1.0,230.0,1.5,700.0,1.0,600.0,2.0,0.0,0.0,0.99,0.3076923076923077,0.09242144177449167,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,500.0,2.0,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,2.0,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,800.0,2.0,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,1.5,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,2.5,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,3.0,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,2.5,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
11.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,728.7268527607362,0.2828905571074521,0.15,25.0,1.0,230.0,1.5,700.0,1.0,700.0,2.5,0.0,0.0,0.15475361467168902,0.646393977914583,0.2058384419782726,2.9666911438720662,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1668780313749026,0.2271,25.0,1.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1271219686250974,0.567612351615315,0.5433014354066986,2.9666911438720662,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16832849762645533,0.2271,50.0,1.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12567150237354466,0.5725459102940658,0.5433014354066986,3.215449415201269,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16977896387800803,0.2271,75.0,1.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12422103612199195,0.5774794689728164,0.5433014354066986,3.464207686530471,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.17283282704837835,0.2271,25.0,1.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12116717295162163,0.5878667586679536,0.5433014354066986,122.87049239402025,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.17428329329993109,0.2271,50.0,1.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1197167067000689,0.5928003173467044,0.5433014354066986,133.17323366469108,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1757337595514838,0.2271,75.0,1.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.11826624044851619,0.5977338760254551,0.5433014354066986,143.4759749353619,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.17878762272185414,0.2271,25.0,2.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.11521237727814584,0.6081211657205924,0.5433014354066986,208.14886738546394,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18023808897340687,0.2271,50.0,2.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.11376191102659311,0.6130547243993432,0.5433014354066986,225.60223543723853,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18168855522495958,0.2271,75.0,2.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1123114447750404,0.6179882830780938,0.5433014354066986,243.05560348901315,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1847424183953299,0.2271,25.0,2.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10925758160467008,0.628375572773231,0.5433014354066986,274.38230284979187,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18619288464688263,0.2271,50.0,2.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10780711535311735,0.6333091314519818,0.5433014354066986,297.3893716783842,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18764335089843534,0.2271,75.0,2.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10635664910156464,0.6382426901307325,0.5433014354066986,320.3964405069765,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1906972140688057,0.2271,25.0,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1033027859311943,0.6486299798258697,0.5433014354066986,328.5434344825278,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19214768032035842,0.2271,50.0,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10185231967964156,0.6535635385046206,0.5433014354066986,356.0919364515474,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19359814657191113,0.2271,75.0,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10040185342808886,0.6584970971833712,0.5433014354066986,383.640438420567,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19665200974228145,0.2271,25.0,3.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09734799025771854,0.6688843868785084,0.5433014354066986,374.36192157399836,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19810247599383418,0.2271,50.0,3.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.0958975240061658,0.6738179455572592,0.5433014354066986,405.75232251094275,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1995529422453869,0.2271,75.0,3.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.0944470577546131,0.6787515042360098,0.5433014354066986,437.1427234478871,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2026068054157572,0.2271,25.0,4.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09139319458424278,0.689138793931147,0.5433014354066986,414.0681085991041,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20405727166730997,0.2271,50.0,4.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08994272833269001,0.6940723526098979,0.5433014354066986,448.7878896320661,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20550773791886268,0.2271,75.0,4.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08849226208113731,0.6990059112886486,0.5433014354066986,483.507670665028,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.208561601089233,0.2271,25.0,4.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08543839891076699,0.7093932009837858,0.5433014354066986,449.1024963203741,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21001206734078573,0.2271,50.0,4.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08398793265921425,0.7143267596625366,0.5433014354066986,486.7599251582388,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21146253359233844,0.2271,75.0,4.5,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08253746640766155,0.7192603183412872,0.5433014354066986,524.4173539961034,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21451639676270876,0.2271,25.0,5.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07948360323729123,0.7296476080364244,0.5433014354066986,480.44961808610293,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2159668630142615,0.2271,50.0,5.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.0780331369857385,0.7345811667151751,0.5433014354066986,520.7355159635223,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2174173292658142,0.2271,75.0,5.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07658267073418579,0.7395147253939259,0.5433014354066986,561.0214138409416,0.002872325147206664
10.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,32.200000000000045,0.0073557827591576586,0.2547,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.22264421724084235,0.03198166417025069,7.909937888198745,4.707999043176483,0.002113494663425975
2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,9.799999999999955,0.03185767768028761,0.2523,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.038142322319712395,0.4551096811469658,25.744897959183795,4.707999043176483,0.002113494663425975
7.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,39.5,0.03550896955790456,0.3222,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.08449103044209544,0.2959080796492047,8.156962025316455,4.707999043176483,0.002113494663425975
8.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,28.399999999999977,0.021284253586947226,0.3033,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.13871574641305276,0.13302658491842018,10.679577464788741,4.707999043176483,0.002113494663425975
10.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,32.200000000000045,0.0,0.2547,25.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.23,0.0,7.909937888198745,2.9666911438720662,0.0033540164346805303
2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,9.799999999999955,0.021704413919418554,0.2523,25.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.04829558608058145,0.3100630559916936,25.744897959183795,2.9666911438720662,0.0033540164346805303
7.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,39.5,0.0253557057970355,0.3222,25.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.0946442942029645,0.21129754830862918,8.156962025316455,2.9666911438720662,0.0033540164346805303
8.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,28.399999999999977,0.011130989826078169,0.3033,25.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.14886901017392182,0.06956868641298856,10.679577464788741,2.9666911438720662,0.0033540164346805303
7.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,43.81000000000006,0.042918596003844546,0.1446,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.04708140399615548,0.47687328893160597,3.3006162976489346,4.707999043176483,0.002113494663425975
7.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,29.350000000000023,0.040446576748186566,0.4616,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.03955342325181345,0.505582209352332,15.727427597955696,4.707999043176483,0.002113494663425975
7.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,23.840000000000032,0.04025510086467462,0.809,200.0,1.0,0.0,0.0,0.0,0.0,600.0,2.0,0.0,0.0,0.0397448991353254,0.5031887608084327,33.93456375838922,4.707999043176483,0.002113494663425975
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0829,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.1642950572753577,3.016442798137907,0.003298697014679202
6.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,728.7268527607362,0.2827102008657267,0.0829,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.15493397091341443,0.645981870880249,0.113760045599992,3.016442798137907,0.003298697014679202
6.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,728.7268527607362,0.2827102008657267,0.0829,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.15493397091341443,0.645981870880249,0.113760045599992,3.016442798137907,0.003298697014679202
6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,728.7268527607362,0.2827102008657267,0.0829,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.15493397091341443,0.645981870880249,0.113760045599992,3.016442798137907,0.003298697014679202
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0498,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.09869594514249473,3.016442798137907,0.003298697014679202
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.1161,30.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.23009235403702086,3.016442798137907,0.003298697014679202
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0829,40.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.1642950572753577,3.115946106669588,0.003193357815743254
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0829,50.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.1642950572753577,3.215449415201269,0.0030945381401825778
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0829,60.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.1642950572753577,3.3149527237329495,0.0030016509079994
6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,504.58,0.182,0.0829,70.0,1.0,0.0,0.0,0.0,0.0,900.0,1.5,500.0,0.25,0.09500000000000003,0.6570397111913356,0.1642950572753577,3.4144560322646305,0.002914177473408131
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2164297449948489,0.5,25.0,5.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07757025500515108,0.7361555952205745,1.1961722488038278,480.44961808610293,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19406102855249857,0.5,50.0,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09993897144750141,0.6600715256887707,1.1961722488038278,356.0919364515474,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19611256801869473,0.5,85.36,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09788743198130526,0.6670495510839957,1.1961722488038278,395.05653763652873,0.0027893224735711696
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.17169231211014818,0.5,75.0,1.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1223076878898518,0.5839874561569667,1.1961722488038278,3.464207686530471,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21933067749795435,0.5,75.0,5.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07466932250204564,0.7460227125780761,1.1961722488038278,561.0214138409416,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16879137960704274,0.5,25.0,1.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12520862039295724,0.5741203387994651,1.1961722488038278,2.9666911438720662,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1603568850406257,0.5,50.0,0.17,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.13364311495937428,0.5454315817708357,1.1961722488038278,-554.137112037906,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1920094890863024,0.5,14.64,3.0,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1019905109136976,0.6530935002935456,1.1961722488038278,317.12733526656604,0.003474755898398138
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.22776517206437144,0.5,50.0,5.83,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.06623482793562854,0.7747114696067057,1.1961722488038278,570.2727569988898,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16045466566417665,0.5,25.0,0.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.13354533433582333,0.545764168925771,1.1961722488038278,-349.18820593510304,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16640946133765244,0.5,25.0,0.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12759053866234754,0.5660185759784097,1.1961722488038278,-62.8264754867618,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.17355521614582337,0.5,25.0,1.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.12044478385417662,0.5903238644415761,1.1961722488038278,102.44127036390141,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1830828892233846,0.5,25.0,2.2,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1109171107766154,0.622730915725798,1.1961722488038278,236.43071850516853,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1902286440315555,0.5,25.0,2.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10377135596844447,0.6470362041889643,1.1961722488038278,308.0439537095068,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19737439883972643,0.5,25.0,3.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09662560116027355,0.6713414926521307,1.1961722488038278,365.74426964973105,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20571111278259252,0.5,25.0,4.1,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08828888721740746,0.699697662525825,1.1961722488038278,421.4120759497028,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21285686759076344,0.5,25.0,4.7,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08114313240923654,0.7240029509889914,1.1961722488038278,462.03944977864546,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.22000262239893437,0.5,25.0,5.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07399737760106562,0.7483082394521577,1.1961722488038278,497.78880568093456,0.0033540164346805303
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1619051319157294,0.5,50.0,0.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1320948680842706,0.5506977276045217,1.1961722488038278,-378.4677804726767,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16785992758920518,0.5,50.0,0.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1261400724107948,0.5709521346571605,1.1961722488038278,-68.09450126965311,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1750056823973761,0.5,50.0,1.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.11899431760262388,0.5952574231203269,1.1961722488038278,111.03101297365333,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.18453335547493732,0.5,50.0,2.2,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10946664452506266,0.6276644744045488,1.1961722488038278,256.2555313934101,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19167911028310824,0.5,50.0,2.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.10232088971689174,0.6519697628677151,1.1961722488038278,333.87356579314815,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.19882486509127917,0.5,50.0,3.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.09517513490872082,0.6762750513308816,1.1961722488038278,396.4120769321167,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.20716157903414525,0.5,50.0,4.1,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.08683842096585473,0.7046312212045758,1.1961722488038278,456.7476516624064,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.21430733384231618,0.5,50.0,4.7,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.0796926661576838,0.7289365096677421,1.1961722488038278,500.78164747935364,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.2214530886504871,0.5,50.0,5.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.07254691134951288,0.7532417981309085,1.1961722488038278,539.5286015622808,0.0030945381401825778
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1633555981672821,0.5,75.0,0.3,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1306444018327179,0.5556312862832725,1.1961722488038278,-407.7473550102503,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.16931039384075788,0.5,75.0,0.8,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.1246896061592421,0.5758856933359112,1.1961722488038278,-73.36252705254442,0.002872325147206664
4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,418.0,0.1764561486489288,0.5,75.0,1.4,850.0,2.0,0.0,0.0,700.0,1.5,0.0,0.0,0.11754385135107118,0.6001909817990776,1.1961722488038278,119.62075558340526,0.002872325147206664
