carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
5.986889146656547,1.308075208444134,0.02703426285581422,-1.7657164810101749,-0.05958935671390811,-5.58954970698994,1.4576880720206418,-0.04949518390628623,-7.719904645829687,-3.0017506513691017,-19.751812635492854,-13.097165601392373,6.010119214216522,-1.969976159217322,-0.3615455118458832,0.1636892232602905,-0.20569884826978638,-1.5735414964969252,0.3822315389036994,0.15917454881163942,-0.03741397335772039,-0.4728908631304024,12.8788755999186,-1.203563493676492,15.007083099590115,-5.6250955641547895
6.373204329858403,0.818094563964813,-0.09101082414931128,-1.7562246127955055,-0.06304589885411348,-5.58815213361414,1.1588370513168906,-0.011538063494205606,-6.965970182594243,-4.448475205724947,-20.097794953223108,-15.869812287689362,5.693539489762555,-1.833933819562662,-0.34542265564529295,0.1780353911397555,-0.22758874730708073,-2.3643082947512375,0.12395585507484044,0.15917454881163942,-0.047869901090203816,-0.45386968175067866,12.333413647329966,-1.48900436568845,12.932966839352716,-8.797944607231484
6.912078637156511,-0.09895210330013737,-0.09101082414931128,-1.8038587536600466,-0.062168095385347594,-5.58815213361414,1.1581969853196274,-0.011538063494205606,-7.140892982049492,-6.7877184438318,-20.525934364206645,-18.16600184679393,5.570894828342022,-1.8132484913183908,-0.3666502097332082,0.15789853006312762,-0.27528668024190905,-2.918734549614039,-0.07204613927783882,0.1531768942299879,-0.05090865999707312,-1.0022880470178108,11.951762496266774,-1.7008726922362958,11.677425275459644,-13.466012676527257
8.028109063517947,-0.3825584413223209,-0.04281221670956717,-1.4780095822229853,-0.06655425110439715,-6.098394649127782,1.1273694645919217,-0.01172923945054665,-7.302436796551363,-7.415425387337534,-27.503582393828154,-17.293409939877037,5.356513788788909,-1.3337126467735805,-0.47708126091528574,0.12084439776840328,-0.3589423517860937,-3.5430007625893793,-0.18314818899684998,0.08188552361739973,-0.05090865999707312,-2.006924845413248,13.362539505865106,-2.5181114789790615,11.702243673267526,-17.444503753050565
6.938930475471788,1.1076928700302393,-0.058612190057421486,-1.3424044222048868,-0.0337254209279852,-1.140966574351122,1.8917588114163706,-0.05661754243841681,-2.254615524910191,2.016115710053239,-8.440522008337874,-10.86882273205757,5.566875940950888,-0.4764219922030061,0.10819214328237882,-0.41939821152737544,-0.5770102194576529,-3.5978009622635607,-0.6972685660772062,0.1612870561081315,0.039320564910745766,-0.7924048370100472,-19.60688597936244,0.6970295627358747,14.712605304388035,-5.008577901860861
5.5506139247860355,0.4589820847094818,-0.058502646706421156,-1.3435470727758394,-0.056806540932697214,-1.1809560181883607,1.4431833871308415,-0.06175832984190945,-2.103799309498619,1.4696871319600906,-4.536949069426135,-11.507294068003175,5.6186639985258475,-0.506102246409982,0.08409022359188698,-0.43328612154742596,-0.11669704797662153,-4.974590412342777,-0.6278175484826347,0.059045230086107944,-0.0029013529923257765,-1.796446674753534,-19.328590023111484,-1.664009278164412,15.160065716032953,-6.201966966212688
4.703445479380694,0.11216400511290892,-0.05725279670587816,0.38402164165207325,3.5536426346081385,-1.1928598779412185,-0.13056328908362771,-0.022037911991639396,8.825513551646159,10.711004273717613,-2.1242398968258183,-5.26833763202564,8.149595924464837,-0.25628147943317275,-0.37119222311382816,4.30624581735263,4.855400517279893,1.0650793960451448,-4.416017560803886,-0.012903921406102227,-0.23799977929047805,-1.2240310107373042,-3.8882752853881484,1.0508389614103617,20.378232852118227,-5.689342778802571
7.181398062898547,-1.0636058791847463,-0.05055284109862359,1.3955066699396699,3.7054086628374536,-1.2679712212093863,-0.06347636618392477,-0.021794715095008556,-1.7406116869717396,6.103975060740151,-3.7742821711754306,-2.882297507709014,5.739737413553545,-0.32206921328508503,-0.5618020700050831,4.789774706804191,6.293845909044669,-3.234461045388802,-6.398976231983789,-0.027569966540082383,-0.1169164605306644,1.728993258958195,-11.395759563239565,-0.02002879393249064,18.74845026385401,-1.0911647683610302
9.711421313248751,0.5684624831127719,-0.04874362779249989,1.3955066699396699,3.853235511922176,-1.1037567876517067,-0.06310679148961668,-0.021794715095008556,-1.5869586552436903,7.018515921433407,-3.5823262370839917,-2.4920216488856153,6.079659736469906,-0.32206921328508503,-0.5619396882884343,4.961419559161782,6.348939990448907,6.805169320800713,-5.109114894123244,-0.027569966540082383,-0.1169164605306644,2.1801407828426678,-10.661740876730736,0.9245398063681145,20.12354905431409,-0.8586705650550609
7.938118728315969,-1.5767302890355457,-0.03609921204385886,1.27670105709308,1.7071250249976628,-1.091309206976182,-0.1663266206580059,-0.030110133864508545,-1.8965785634356802,5.637641324479811,-3.8486621695988523,-2.800369602942096,5.882388890250704,-0.45511800734323427,-0.839972349027773,3.181735907097257,5.274127142493743,-11.020343414567765,-5.974684759863866,-0.10401148581335343,-0.1691956119075398,1.4354415503322109,-11.371638986731858,0.2847145284079437,20.122444291368886,-0.9324828027957158
9.631611227586308,0.7520586791585296,-0.10509296313187343,1.3559845195258622,3.838049134389814,-1.1037567876517067,-0.1174215566849452,-0.022670391290554866,-1.5075849799692644,6.676174681564401,-3.7821324278570354,-0.4282586341995081,6.137041700823358,-0.387267115515914,-0.5612308853406823,4.969702422502021,6.347460999353105,5.957745186930984,-0.20405421784016184,-0.036623145190645495,-0.12263581701603424,2.0453881536831933,-11.036786026049297,0.6446998546519672,20.03491694349214,-0.8746411875201947
10.461419339467838,-0.37999953612226695,-0.06171792640029696,1.2830410029155317,4.062171574881963,-1.1037567876517067,-0.05410071097393916,-0.021794715095008556,-1.3202244882568004,7.434084640975632,-3.304783854152218,-2.41934655822034,6.128908186833972,-0.2688339094724592,-0.5631767283759904,5.3775817971680295,6.3752010047846035,6.56449542874278,9.977452044382842,-0.027569966540082383,-0.08470733969623162,2.163953504379344,-8.563707730049021,1.0874676608567166,20.33235394393779,-0.8579641798332166
